task_size,cpu_cycles,memory_required,deadline,priority,device_cpu,device_memory,battery,device_energy_coef,deadline_headroom,compute_density,server_cpu,server_memory,available_cpu,available_memory,server_energy_coef,bandwidth,latency,cost_delta
0.80536586,0.51982486,0.65237033,0.35134852,0.6666667,0.70662063,0.6208899,0.7579781,0.61443186,0.34175053,0.1335102,1.0,0.0,0.99999976,0.58077526,0.0,1.0,0.14117028,-0.18298703
0.71507037,0.61646205,0.7874341,0.07981941,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.05563844,0.23452905,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.0092129735
0.43990594,0.494026,0.65098727,0.26021665,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.26208067,0.34968972,1.0,0.0,0.13296652,0.72355413,0.0,0.0,0.18899092,0.039764106
0.55772865,0.6089885,0.9689654,0.07933387,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.05587787,0.3379035,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.042207465
0.4089042,0.96964914,0.9992026,0.25668764,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.19440785,0.86744,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.08834137
0.3666306,0.4463352,0.8776126,0.21844395,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.22440018,0.38633794,1.0,0.0,0.33729124,1.0,0.0,0.0077978224,0.16117029,0.057236854
0.6828527,0.4900565,0.8318975,0.35212737,0.6666667,1.0,0.18036267,0.2753615,0.3049319,0.35416546,0.1696341,0.4005077,0.0,0.8481324,0.0,0.0,0.15933692,0.10956751,-0.20048396
0.83139706,0.78141725,0.8453293,0.026714653,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.0,0.26927415,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,-0.009657468
0.4618072,0.6041392,0.8139088,0.15424041,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.12937921,0.42883515,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.05974072
0.6711592,0.7289285,0.8415587,0.13042574,1.0,0.75502664,0.0,0.55075,0.8745469,0.11306769,0.33616614,1.0,0.0,0.37467575,0.83128214,0.0,0.19342747,0.17583255,-0.1789791
0.63836247,0.7423116,0.7709452,0.24540924,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.20509523,0.37034905,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.032325994
0.55884874,0.56746817,0.6981729,0.14619325,0.6666667,1.0,0.18036267,0.2753615,0.3049319,0.14870155,0.30431598,0.4005077,0.0,0.8481324,0.0,0.0,0.15933692,0.10956751,-0.16666466
0.49153817,0.38820553,0.70359075,0.015785843,0.6666667,0.72688776,0.44659463,1.0,0.37868544,0.025225444,0.2073094,1.0,0.0,0.0,0.61487293,0.0,0.4783365,0.08877151,-0.13693102
0.7523723,0.39491826,0.7735846,0.20510398,0.6666667,1.0,0.8443887,0.500842,0.32456824,0.21654093,0.07969496,1.0,0.0,0.8035805,0.17175293,0.0,0.8290393,0.09385395,-0.1766856
0.5698632,0.67573905,0.6073623,0.35790998,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.32114086,0.3793803,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.042956293
0.6168102,0.7204164,0.99578667,0.088566855,0.6666667,0.0,0.16526452,0.31616262,0.76447296,0.0,0.37231952,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,0.33156404
0.5153286,0.3826875,0.6516179,0.10781954,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.10523896,0.18606201,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.03768319
0.4923203,0.73897743,0.78928494,0.250288,1.0,0.75502664,0.0,0.55075,0.8745469,0.22920908,0.5131928,1.0,0.0,0.0,0.61487293,0.0,0.17265862,0.039495457,-0.13394134
0.40675455,0.62902546,0.6087036,0.34073228,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.3319533,0.5246518,1.0,0.0,0.13296652,0.72355413,0.0,0.0,0.18899092,0.05984389
0.7142707,0.7396385,0.7170266,0.31641132,0.6666667,0.41977394,0.5352613,0.977918,1.0,0.26890698,0.3134219,1.0,0.0,0.63712716,0.3834095,0.0,0.21081167,0.23066716,-0.1736895
0.38435107,0.64240104,0.6722461,0.35402888,1.0,0.9179097,0.28219083,0.0,0.9598609,0.34406272,0.57328576,1.0,0.0,0.33729124,1.0,0.0,0.0077978224,0.16117029,0.06693241
0.3673631,0.4889542,0.65835583,0.30007327,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.30126795,0.4324811,1.0,0.0,0.33729124,1.0,0.0,0.0077978224,0.16117029,0.063926995
0.46481216,0.81732017,0.7567569,0.058851242,1.0,1.0,0.122921646,0.7466959,0.44242314,0.0484817,0.620625,1.0,0.0,0.8035805,0.17175293,0.0,0.553519,0.3903016,-0.12912033
0.9924725,0.49024034,0.59497905,0.041043893,0.6666667,1.0,0.18036267,0.2753615,0.3049319,0.050827637,0.05823767,0.4005077,0.0,0.8481324,0.0,0.0,0.15933692,0.10956751,-0.70215917
0.4251588,0.8449765,0.68766093,0.14801738,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.10033911,0.71117824,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.07838588
0.6590048,0.35982957,0.7151568,0.1671347,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.16525544,0.093034625,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.0086541725
0.5587379,0.9566547,0.9096637,0.10696709,0.6666667,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.6103701,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,0.3684626
0.59334743,0.6227674,0.68294585,0.3192715,0.6666667,0.70662063,0.6208899,0.7579781,0.61443186,0.30264908,0.31945145,1.0,0.0,0.99999976,0.58077526,0.0,1.0,0.14117028,-0.14221114
0.37627763,0.6359988,0.76352835,0.16695869,1.0,0.9179097,0.28219083,0.0,0.9598609,0.16206653,0.5797522,1.0,0.0,0.33729124,1.0,0.0,0.0077978224,0.16117029,0.06575844
0.5816102,0.54322743,0.6907935,0.25493646,0.6666667,1.0,0.18036267,0.2753615,0.3049319,0.256194,0.26832345,1.0,0.0,0.8035805,0.17175293,0.0,0.15933692,0.12357101,-0.17578004
0.3863089,0.8465425,0.99627876,0.098174125,0.6666667,0.70662063,0.6208899,0.7579781,0.61443186,0.07005638,0.78696394,1.0,0.0,0.99999976,0.58077526,0.0,1.0,0.14117028,-0.09707462
0.9685676,0.97807235,0.9238645,0.2019627,1.0,0.9350601,0.56181407,0.793795,0.46378556,0.175197,0.30160797,1.0,0.0,0.0,0.61487293,0.0,0.8490238,0.07551612,-0.20138966
0.95976377,0.93474,0.9518188,0.0678896,1.0,1.0,0.6806576,0.14571413,0.108012706,0.05021917,0.28473634,1.0,0.0,0.63712716,0.3834095,0.0,0.054494888,0.106398,-0.54244393
0.394504,0.79670197,0.92666805,0.13842608,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.09559163,0.71826357,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.081269145
0.5420945,0.69450665,0.742641,0.30469805,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.2674656,0.42048353,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.049269643
0.72661954,0.8814569,0.72180545,0.35213232,1.0,1.0,0.18036267,0.2753615,0.3049319,0.33058524,0.394391,1.0,0.0,0.63712716,0.3834095,0.0,0.15933692,0.16982274,-0.20715973
0.7178456,0.9374065,0.7128601,0.27796555,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.21823068,0.43647903,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.026150975
0.40554154,0.88415956,0.64566016,0.32737887,1.0,0.9350601,0.56181407,0.793795,0.46378556,0.30341706,0.78725064,1.0,0.0,0.0,0.61487293,0.0,0.8490238,0.07551612,-0.11383348
0.6195628,0.47949505,0.96028745,0.20684148,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.1925579,0.19655254,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.01942283
0.41521013,0.71021235,0.74444485,0.061078697,0.6666667,0.0,0.16526452,0.31616262,0.76447296,0.0,0.5939016,1.0,0.0,0.8035805,0.17175293,0.0,0.2465798,0.27332154,-0.08999499
0.38254148,0.81757826,0.5924988,0.29776657,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.28142428,0.7637863,1.0,0.0,0.63712716,0.3834095,0.0,0.054494888,0.106398,0.026457638
0.67200524,0.95504457,0.79335666,0.09677048,1.0,0.0,0.16526452,0.31616262,0.76447296,0.0,0.4873914,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,0.33840138
0.50929785,0.5305433,0.6903837,0.26809734,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.24741712,0.31570512,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.048516538
0.69798285,0.995367,0.923689,0.33803213,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.27127096,0.49052018,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.033845793
0.37682545,0.6813532,0.84567964,0.16538316,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.13287908,0.62796605,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.07919357
0.87042177,0.6945989,0.97928977,0.24051578,1.0,1.0,0.6806576,0.14571413,0.108012706,0.23301153,0.20304105,1.0,0.0,0.13296652,0.72355413,0.0,0.054494888,0.20666046,-0.09465944
0.69754755,0.9350222,0.730224,0.17663822,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.11965731,0.4516775,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.026136372
0.48515546,0.42446983,0.9558706,0.17741568,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.18776229,0.2440595,1.0,0.0,0.63712716,0.3834095,0.0,0.054494888,0.106398,0.011957185
0.8330654,0.8628908,0.7862129,0.09220372,1.0,0.0,0.16526452,0.31616262,0.76447296,0.0,0.31370598,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,0.30023625
0.51301044,0.40536618,0.5967573,0.09034136,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.102112405,0.20675573,1.0,0.0,0.13296652,0.72355413,0.0,0.0,0.18899092,-0.43576834
0.69399494,0.6153022,0.71912074,0.21942432,0.6666667,0.72438806,0.31380615,0.28755495,0.84649765,0.20671359,0.24590927,1.0,0.0,0.37467575,0.83128214,0.0,0.8328675,0.17443988,-0.16284832
0.48418194,0.6070231,0.63949597,0.3342967,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.32973126,0.40652716,1.0,0.0,0.33729124,1.0,0.0,0.054494888,0.16772036,-0.010747026
0.6832946,0.9186923,0.95277905,0.057440862,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.0049896757,0.45311737,1.0,0.0,0.13296652,0.72355413,0.0,0.7065153,0.2644586,0.025941132
0.7373991,0.6133431,0.7011212,0.2856788,0.6666667,1.0,0.122921646,0.7466959,0.44242314,0.28194478,0.22040087,1.0,0.0,0.8035805,0.17175293,0.0,0.553519,0.3903016,-0.1825078
0.6555035,0.59475935,0.89854276,0.086840004,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.064554095,0.25568184,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.020583643
0.52784103,0.563075,0.7647011,0.35392302,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.32799974,0.3266647,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.04590305
0.41322625,0.57170504,0.6835232,0.22333698,1.0,1.0,0.6806576,0.14571413,0.108012706,0.22366643,0.4575504,1.0,0.0,0.63712716,0.3834095,0.0,0.054494888,0.106398,0.024247989
0.42445558,0.9101271,0.8095945,0.09956242,1.0,0.13482553,0.013435572,0.43737498,0.87996316,0.0,0.7766433,1.0,0.0,0.33729124,1.0,0.0,0.30236486,0.0,0.38250223
0.660412,0.7543267,0.8421527,0.10683207,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.06882735,0.36136854,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.0290768
0.37169027,0.6958552,0.98683,0.21829118,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.21126537,0.6530456,0.12871456,0.0,0.77908874,0.59552574,0.0,0.054494888,0.15641521,0.014146473
0.39289153,0.7708167,0.92331827,0.06479354,1.0,0.75502664,0.0,0.55075,0.8745469,0.046019852,0.6941877,1.0,0.0,0.0,0.61487293,0.0,0.17265862,0.039495457,-0.57077146
0.4031995,0.64997035,0.7813623,0.1268598,1.0,0.63757867,0.27701488,0.3480824,0.47541288,0.1092001,0.551413,1.0,0.0,0.8035805,0.17175293,0.0,0.50050956,0.14179134,-0.11461472
0.37836844,0.3689362,0.82378757,0.044867046,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.04516781,0.28789586,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.046153422
0.75010663,0.7582705,0.76858854,0.09392561,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.05586652,0.3021987,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.011461259
0.48118526,0.7728656,0.7954681,0.14926228,0.6666667,1.0,0.122921646,0.7466959,0.44242314,0.13931715,0.5574018,1.0,0.0,0.8035805,0.17175293,0.0,0.553519,0.3903016,-0.14269818
0.8151205,0.99468786,0.84747434,0.119809195,0.6666667,0.75502664,0.0,0.55075,0.8745469,0.08335153,0.39895427,1.0,0.0,0.37467575,0.83128214,0.0,0.19342747,0.17583255,-0.19484712
0.38984603,0.36160827,0.8394414,0.042786628,1.0,1.0,0.6806576,0.14571413,0.108012706,0.06027806,0.26825163,1.0,0.0,0.63712716,0.3834095,0.0,0.054494888,0.106398,-0.41971868
0.8145412,0.65632486,0.6717913,0.021409065,1.0,0.5888162,0.7028681,0.6278086,0.27864566,0.0028663587,0.20737275,1.0,0.0,0.33729124,1.0,0.0,0.7607902,0.092478424,-0.18176566
0.3896894,0.72843844,0.8230543,0.08573441,0.6666667,0.5888162,0.7028681,0.6278086,0.27864566,0.059464112,0.65543395,1.0,0.0,0.33729124,1.0,0.0,0.7607902,0.092478424,-0.11094576
0.43162626,0.4327265,0.7278651,0.34488446,0.6666667,1.0,0.8443887,0.500842,0.32456824,0.35055783,0.29895353,1.0,0.0,0.8035805,0.17175293,0.0,0.8290393,0.09385395,-0.12641563
0.91908336,0.91705686,0.63880455,0.23277883,0.6666667,0.72688776,0.44659463,1.0,0.37868544,0.19732477,0.29600018,1.0,0.0,0.37467575,0.83128214,0.0,0.46438223,0.03103939,-0.19508108
0.40241617,0.7876109,0.6958345,0.19330567,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.17805843,0.6941861,1.0,0.0,0.0,0.61487293,0.0,0.0,0.28008148,0.060586352
0.44399256,0.8702538,0.7727946,0.3285352,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.30825153,0.7030527,0.4005077,0.0,0.8481324,0.0,0.0,0.054494888,0.16665323,-0.0036195572
0.57590306,0.9696457,0.5984566,0.08528854,1.0,0.0,0.16526452,0.31616262,0.76447296,0.0,0.5992436,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,0.36321512
0.42100954,0.47221953,0.7319758,0.24169512,0.6666667,0.41977394,0.5352613,0.977918,1.0,0.2233552,0.34872925,0.0,0.0,0.42710018,0.07281828,0.0,0.30551445,0.12036216,-0.12751096
0.5805272,0.62862337,0.86553335,0.06466064,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.065516785,0.33410418,0.4005077,0.0,0.8481324,0.0,0.0,0.054494888,0.16665323,-0.46879637
0.46147949,0.76146424,0.958794,0.31091487,0.6666667,0.9350601,0.56181407,0.793795,0.46378556,0.29511237,0.5741489,1.0,0.0,0.0,0.61487293,0.0,0.8490238,0.07551612,-0.1274255
0.6862195,0.7247618,0.63583255,0.08399208,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.049376905,0.3227241,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.023157874
0.42005396,0.86867464,0.6002667,0.06596992,1.0,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.74384713,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,0.38689104
0.9301264,0.8951383,0.755363,0.31295383,1.0,1.0,0.18036267,0.2753615,0.3049319,0.29155916,0.27938908,1.0,0.0,0.63712716,0.3834095,0.0,0.15933692,0.16982274,-0.2393254
0.6437407,0.9777189,0.7075113,0.30815262,0.6666667,1.0,0.20022273,0.3261321,0.29962918,0.28190154,0.5301143,1.0,0.0,0.8035805,0.17175293,0.0,0.41431838,0.1715909,-0.16970119
0.38412237,0.6988073,0.60510874,0.077263474,1.0,0.9179097,0.28219083,0.0,0.9598609,0.07059015,0.6338491,1.0,0.0,0.13296652,0.72355413,0.0,0.0,0.18899092,-0.37850913
0.8546227,0.5408375,0.8201176,0.34029245,1.0,0.72688776,0.44659463,1.0,0.37868544,0.3302455,0.12650427,1.0,0.0,0.0,0.61487293,0.0,0.4783365,0.08877151,-0.19829246
0.8455705,0.75040513,0.7006122,0.050836727,0.6666667,1.0,0.122921646,0.7466959,0.44242314,0.044699207,0.2448748,1.0,0.0,0.8035805,0.17175293,0.0,0.553519,0.3903016,-0.19495529
0.4860841,0.5920893,0.86636126,0.053770863,1.0,0.0,0.16526452,0.31616262,0.76447296,0.0,0.39130753,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,0.34784618
0.52353364,0.80316085,0.749634,0.31483835,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.2669891,0.529777,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.058492973
0.9658016,0.9202525,0.9527992,0.17997313,0.6666667,0.025190592,0.2335203,0.98402333,0.54280424,0.023687087,0.27480078,0.0,0.0,0.42710018,0.07281828,0.0,0.97024107,0.10780896,-0.14058703
0.68678725,0.5779008,0.6598629,0.26200718,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.2369616,0.2255558,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.014870691
0.48912972,0.92293495,0.78887975,0.16075756,1.0,0.9179097,0.28219083,0.0,0.9598609,0.13766566,0.67873925,1.0,0.0,0.13296652,0.72355413,0.0,0.0,0.18899092,0.055056658
0.5784673,0.75985086,0.7888403,0.07640703,1.0,1.0,0.122921646,0.7466959,0.44242314,0.06906274,0.43597817,1.0,0.0,0.8035805,0.17175293,0.0,0.553519,0.3903016,-0.15631324
0.6429023,0.73342264,0.5955553,0.13964882,0.6666667,0.63757867,0.27701488,0.3480824,0.47541288,0.1149117,0.36052948,1.0,0.0,0.8035805,0.17175293,0.0,0.50050956,0.14179134,-0.1543048
0.41948318,0.64357835,0.80876756,0.20942746,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.20299153,0.5209157,1.0,0.0,0.33729124,1.0,0.0,0.0077978224,0.16117029,0.059223343
0.54169726,0.6695639,0.8151376,0.04467447,1.0,0.72438806,0.31380615,0.28755495,0.84649765,0.032261055,0.40075427,1.0,0.0,0.37467575,0.83128214,0.0,0.8328675,0.17443988,-0.12780334
0.9667071,0.88722736,0.9275813,0.1238409,1.0,0.0,0.16526452,0.31616262,0.76447296,0.0,0.25830218,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,0.28383458
0.8819406,0.4838063,0.8196626,0.1501334,0.6666667,0.70662063,0.6208899,0.7579781,0.61443186,0.14829023,0.08661348,1.0,0.0,0.99999976,0.58077526,0.0,1.0,0.14117028,-0.19327101
0.6377657,0.8603697,0.7321733,0.2587043,1.0,0.0,0.16526452,0.31616262,0.76447296,0.10071401,0.45376062,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,-0.11142807
0.9199784,0.8794315,0.6912042,0.21135314,1.0,1.0,0.6806576,0.14571413,0.108012706,0.19343834,0.2763943,1.0,0.0,0.33729124,1.0,0.0,0.054494888,0.16772036,-0.08761129
0.41271836,0.5361523,0.6821139,0.074977964,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.058578044,0.42238075,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.065947816
0.4106202,0.48233968,0.80687,0.029237166,1.0,0.0,0.16526452,0.31616262,0.76447296,0.0,0.37055022,1.0,0.0,0.8035805,0.17175293,0.0,0.2465798,0.27332154,-0.097649775
0.66589963,0.4924506,0.86695325,0.12918903,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.11560588,0.179946,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.014481668
0.92897725,0.3825217,0.734128,0.31781274,0.6666667,0.0,0.16526452,0.31616262,0.76447296,0.25636205,0.021312311,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,-0.20878224
0.47764027,0.98988456,0.7087326,0.35847235,1.0,0.5888162,0.7028681,0.6278086,0.27864566,0.30320027,0.7565462,1.0,0.0,0.33729124,1.0,0.0,0.7607902,0.092478424,-0.12370512
0.43328667,0.7442019,0.680315,0.13529094,1.0,1.0,0.18036267,0.2753615,0.3049319,0.1274214,0.59932107,1.0,0.0,0.8035805,0.17175293,0.0,0.15933692,0.12357101,-0.14480115
0.43471712,0.7860521,0.6302643,0.0034641325,1.0,1.0,0.9039866,0.9147824,0.0,0.0,0.6376012,1.0,0.0,0.63712716,0.3834095,0.0,0.7733272,0.122587085,0.31342518
0.8057219,0.7503191,0.9446925,0.06622953,1.0,0.13482553,0.013435572,0.43737498,0.87996316,0.0,0.26541105,1.0,0.0,0.33729124,1.0,0.0,0.30236486,0.0,0.2820284
0.47296947,0.558925,0.7450081,0.18723646,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.16586529,0.3753664,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.05585453
0.5311874,0.80580753,0.7252196,0.0065142177,0.6666667,0.9350601,0.56181407,0.793795,0.46378556,0.0,0.52285683,1.0,0.0,0.0,0.61487293,0.0,0.8490238,0.07551612,0.3160626
0.62675637,0.45561492,0.7322583,0.091189355,0.6666667,1.0,0.9039866,0.9147824,0.0,0.10180921,0.17537466,1.0,0.0,0.63712716,0.3834095,0.0,0.7733272,0.122587085,-0.1569691
0.5171402,0.9419103,0.8456205,0.22564997,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.19972622,0.6539213,1.0,0.0,0.63712716,0.3834095,0.0,0.0,0.28925338,0.038372625
0.5350058,0.3675499,0.94972384,0.07375129,1.0,0.63757867,0.27701488,0.3480824,0.47541288,0.080288164,0.1610615,1.0,0.0,0.8035805,0.17175293,0.0,0.50050956,0.14179134,-0.14570658
0.5257439,0.67679757,0.58764076,0.06609858,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.036504626,0.42258626,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.051624745
0.52509004,0.4258539,0.96766293,0.11528896,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.12710126,0.21543309,0.4005077,0.0,0.8481324,0.0,0.0,0.054494888,0.16665323,-0.007932754
0.5026819,0.58783436,0.7732421,0.25712782,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.2556428,0.3707981,1.0,0.0,0.63712716,0.3834095,0.0,0.054494888,0.106398,0.0011686251
0.78085655,0.48505563,0.87807655,0.2851929,0.6666667,1.0,0.9039866,0.9147824,0.0,0.28920135,0.122967154,1.0,0.0,0.63712716,0.3834095,0.0,0.7733272,0.122587085,-0.17965107
0.43507302,0.5181375,0.93282795,0.066664174,0.6666667,0.0,0.16526452,0.31616262,0.76447296,0.0,0.3781395,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,0.34984165
0.4187246,0.5668303,0.7964214,0.09343426,0.6666667,1.0,0.9039866,0.9147824,0.0,0.097296506,0.44551706,1.0,0.0,0.63712716,0.3834095,0.0,0.7733272,0.122587085,-0.1303361
0.44939154,0.5879845,0.70865107,0.15118223,1.0,0.72438806,0.31380615,0.28755495,0.84649765,0.14221703,0.4282905,1.0,0.0,0.37467575,0.83128214,0.0,0.8328675,0.17443988,-0.11410529
0.6621569,0.6082146,0.5856687,0.3421188,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.31218424,0.2606587,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.021208612
0.5257142,0.8736848,0.8313205,0.05926811,1.0,0.13482553,0.013435572,0.43737498,0.87996316,0.0,0.585513,1.0,0.0,0.33729124,1.0,0.0,0.30236486,0.0,0.3565616
0.9527887,0.71754676,0.6645243,0.3274185,1.0,0.72688776,0.44659463,1.0,0.37868544,0.30449972,0.18098548,1.0,0.0,0.37467575,0.83128214,0.0,0.46438223,0.03103939,-0.20316592
0.9667963,0.83808047,0.56799686,0.3021623,1.0,0.5888162,0.7028681,0.6278086,0.27864566,0.26118502,0.23434043,1.0,0.0,0.33729124,1.0,0.0,0.7607902,0.092478424,-0.18789499
0.39842153,0.8210624,0.836655,0.12608632,1.0,0.9179097,0.28219083,0.0,0.9598609,0.11037539,0.73616946,1.0,0.0,0.13296652,0.72355413,0.0,0.0,0.18899092,-0.39622596
0.5562447,0.88018394,0.5867888,0.053268448,1.0,1.0,0.6806576,0.14571413,0.108012706,0.039250042,0.55317765,1.0,0.0,0.33729124,1.0,0.0,0.054494888,0.16772036,-0.45439017
0.8215505,0.6018065,0.75341296,0.063180596,1.0,0.13482553,0.013435572,0.43737498,0.87996316,0.0,0.1733999,0.0,0.0,0.42710018,0.07281828,0.0,0.36757612,0.19050892,0.2722213
0.612,0.93326217,0.6107967,0.10530092,1.0,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.5312264,1.0,0.0,0.0,0.61487293,0.0,0.97024107,0.14718439,0.35530555
0.574202,0.6317216,0.69716763,0.23569937,1.0,0.13482553,0.013435572,0.43737498,0.87996316,0.16224086,0.34169805,0.0,0.0,0.42710018,0.07281828,0.0,0.36757612,0.19050892,-0.12667961
0.4423381,0.3954757,0.80903137,0.13373627,1.0,0.70662063,0.6208899,0.7579781,0.61443186,0.1390156,0.25316578,1.0,0.0,0.99999976,0.58077526,0.0,1.0,0.14117028,-0.12154399
0.80199146,0.54052806,0.6744926,0.17359339,1.0,1.0,0.20022273,0.3261321,0.29962918,0.17704184,0.14675489,1.0,0.0,0.8035805,0.17175293,0.0,0.41431838,0.1715909,-0.19688232
0.666506,0.5686516,0.6620902,0.024765603,1.0,1.0,0.20022273,0.3261321,0.29962918,0.030230302,0.23116127,1.0,0.0,0.8035805,0.17175293,0.0,0.41431838,0.1715909,-0.6213904
0.40924996,0.9811596,0.9213948,0.101272315,0.6666667,0.72438806,0.31380615,0.28755495,0.84649765,0.0641335,0.8783865,1.0,0.0,0.37467575,0.83128214,0.0,0.8328675,0.17443988,-0.0856534
0.75432473,0.996455,0.57607603,0.08209926,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.021615861,0.4442194,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.023807308
0.4950108,0.8533704,0.8019507,0.026625238,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.0,0.60936904,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.51477426
0.7418778,0.5954337,0.6337918,0.28869915,0.6666667,0.63757867,0.27701488,0.3480824,0.47541288,0.27142084,0.20700881,1.0,0.0,0.8035805,0.17175293,0.0,0.50050956,0.14179134,-0.17613976
